"id","exam_id","module_type","question_number","question_type","difficulty_level","question_markdown_backup","question_image_url","options_markdown_backup","correct_answer","explanation_markdown_backup","points","topic_tags","created_at","updated_at","table_data","correct_answers","content_format","question_html","options_html","explanation_html","question_text","options","explanation","html_migration_status","deleted_at"
"3918c40e-4861-4faf-b187-bbbcdff8b54f","550e6881-8930-4d5f-9c7a-1234567890ab","english2","27","multiple_choice","medium","While researching a topic, a student has taken the following notes:
\n- The Zim Smith Mid-County Trail is located in New York.\n- It is one of more than 2,000 disused railroad corridors in the US that have been converted into public trails since the 1960s.\n- Such trails are known as rail trails.\n- The Union Pacific Railroad Trail in Nevada is parallel to an active railway, the Union Pacific Railroad.\n- It is one of approximately 400 trails in the US that share a right-of-way with an active rail line.\n- Such trails are known as rails-with-trails.\n\nThe student wants to make a generalization about rails-with-trails. Which choice most effectively uses relevant information from the notes to accomplish this goal?","","{""A"":""{\""text\"":\""In the US, trails have been constructed from disused railroad corridors as well as on property parallel to active rail lines.\""}"",""B"":""{\""text\"":\""In the US, trails that share a right-of-way with an active rail line are less common than some other types of railway trails.\""}"",""C"":""{\""text\"":\""The Union Pacific Railroad Trail in Nevada is one of approximately 400 US trails that share a right-of-way with an active rail line.\""}"",""D"":""{\""text\"":\""Since the 1960s, thousands of public trails in the US have been created from disused railroad corridors.\""}""}","B","","1","","2025-07-19T20:42:25.115071+00:00","2025-09-06T00:08:45.465687+00:00","","","markdown","<p>While researching a topic, a student has taken the following notes:</p>
<ul>
<li>The Zim Smith Mid-County Trail is located in New York.</li>
<li>It is one of more than 2,000 disused railroad corridors in the US that have been converted into public trails since the 1960s.</li>
<li>Such trails are known as rail trails.</li>
<li>The Union Pacific Railroad Trail in Nevada is parallel to an active railway, the Union Pacific Railroad.</li>
<li>It is one of approximately 400 trails in the US that share a right-of-way with an active rail line.</li>
<li>Such trails are known as rails-with-trails.</li>
</ul>
<p>The student wants to make a generalization about rails-with-trails. Which choice most effectively uses relevant information from the notes to accomplish this goal?</p>","{""A"":""{\""text\"":\""In the US, trails have been constructed from disused railroad corridors as well as on property parallel to active rail lines.\""}"",""B"":""{\""text\"":\""In the US, trails that share a right-of-way with an active rail line are less common than some other types of railway trails.\""}"",""C"":""{\""text\"":\""The Union Pacific Railroad Trail in Nevada is one of approximately 400 US trails that share a right-of-way with an active rail line.\""}"",""D"":""{\""text\"":\""Since the 1960s, thousands of public trails in the US have been created from disused railroad corridors.\""}""}","","<p>While researching a topic, a student has taken the following notes:</p>
<ul>
<li>The Zim Smith Mid-County Trail is located in New York.</li>
<li>It is one of more than 2,000 disused railroad corridors in the US that have been converted into public trails since the 1960s.</li>
<li>Such trails are known as rail trails.</li>
<li>The Union Pacific Railroad Trail in Nevada is parallel to an active railway, the Union Pacific Railroad.</li>
<li>It is one of approximately 400 trails in the US that share a right-of-way with an active rail line.</li>
<li>Such trails are known as rails-with-trails.</li>
</ul>
<p>The student wants to make a generalization about rails-with-trails. Which choice most effectively uses relevant information from the notes to accomplish this goal?</p>","{""A"":""{\""text\"":\""In the US, trails have been constructed from disused railroad corridors as well as on property parallel to active rail lines.\""}"",""B"":""{\""text\"":\""In the US, trails that share a right-of-way with an active rail line are less common than some other types of railway trails.\""}"",""C"":""{\""text\"":\""The Union Pacific Railroad Trail in Nevada is one of approximately 400 US trails that share a right-of-way with an active rail line.\""}"",""D"":""{\""text\"":\""Since the 1960s, thousands of public trails in the US have been created from disused railroad corridors.\""}""}","","converted",""
"eaa14600-8d72-4f26-85ee-19377680836c","550e8400-e29b-41d4-a716-446655440001","english1","5","multiple_choice","medium","Although Hawaiian literature is highly heterogeneous in many ways, it is also characterized by considerable thematic _____. Scholars have drawn connections linking works by writers such as David Kalakaua and Kaui Hart Hemmings to the traditional stories of the Kanaka Maoli, the Native Hawaiian people.

Which choice completes the text with the most logical and precise word or phrase?","","{""A"":""subtlety"",""B"":""innovation"",""C"":""sophistication"",""D"":""continuity""}","D","","1","[""reading comprehension"",""vocabulary"",""literature""]","2025-08-12T04:27:36.454175+00:00","2025-09-06T00:16:45.259435+00:00","","","markdown","<p>Although Hawaiian literature is highly heterogeneous in many ways, it is also characterized by considerable thematic <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span>. Scholars have drawn connections linking works by writers such as David Kalakaua and Kaui Hart Hemmings to the traditional stories of the Kanaka Maoli, the Native Hawaiian people.</p><br><p>Which choice completes the text with the most logical and precise word or phrase?</p>","{""A"":""subtlety"",""B"":""innovation"",""C"":""sophistication"",""D"":""continuity""}","","<p>Although Hawaiian literature is highly heterogeneous in many ways, it is also characterized by considerable thematic <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span>. Scholars have drawn connections linking works by writers such as David Kalakaua and Kaui Hart Hemmings to the traditional stories of the Kanaka Maoli, the Native Hawaiian people.</p><br><p>Which choice completes the text with the most logical and precise word or phrase?</p>","{""A"":""subtlety"",""B"":""innovation"",""C"":""sophistication"",""D"":""continuity""}","","converted",""
"24a50272-6ac2-49da-a6d6-cb1bb31b08d4","550e8400-e29b-41d4-a716-446655440001","math2","6","grid_in","medium","Line $p$ in the $xy$-plane is defined by $y = x + 4/9$ and passes through the points $(a, 0)$ and $(0, b)$, where $a$ and $b$ are constants. What is the value of $a$?","","","-4/9","","1","[""linear equations"",""intercepts""]","2025-08-12T04:31:37.786186+00:00","2025-09-06T00:16:45.858894+00:00","","[""\""-4/9\""""]","markdown","<p>Line <span data-math=""p"" data-inline=""true""></span> in the <span data-math=""xy"" data-inline=""true""></span>-plane is defined by <span data-math=""y = x + 4/9"" data-inline=""true""></span> and passes through the points <span data-math=""(a, 0)"" data-inline=""true""></span> and <span data-math=""(0, b)"" data-inline=""true""></span>, where <span data-math=""a"" data-inline=""true""></span> and <span data-math=""b"" data-inline=""true""></span> are constants. What is the value of <span data-math=""a"" data-inline=""true""></span>?</p>","","","<p>Line <span data-math=""p"" data-inline=""true""></span> in the <span data-math=""xy"" data-inline=""true""></span>-plane is defined by <span data-math=""y = x + 4/9"" data-inline=""true""></span> and passes through the points <span data-math=""(a, 0)"" data-inline=""true""></span> and <span data-math=""(0, b)"" data-inline=""true""></span>, where <span data-math=""a"" data-inline=""true""></span> and <span data-math=""b"" data-inline=""true""></span> are constants. What is the value of <span data-math=""a"" data-inline=""true""></span>?</p>","","","converted",""
"bf45fd08-5caf-4b78-b51f-8c8d0ccef52c","36380256-894d-43ea-aa98-4afc56efb964","english1","7","multiple_choice","medium","In 2013 Bridie J.M. Allan and colleagues published a study concluding that ocean acidification has a strong effect on the behavior of Pomacentrus amboinensis, a species of fish. However, Allan and colleagues' study relied on a mean sample size of only about 18 fish. In a 202 review of various scientists' conclusions about the impacts of ocean acidification on fish behavior, Timothy D. Clark and colleagues caution that relying on such a relatively small sample size can increase the potential for biased analysis. Such analysis, in turn, can contribute to reports of exaggerated effects.","","{""A"":""It presents a criticism of the results reported by Allan and colleagues in their 2013 study."",""B"":""It lists several traits of Pomacentrus amboinensis discovered by Allan and colleagues while conducting their 2013 study."",""C"":""It emphasizes a detail about where Allan and colleagues conducted their 2013 study."",""D"":""It states the conclusion reached by Allan and colleagues in their 2013 study.""}","A","The underlined sentence presents Clark and colleagues' criticism of Allan's study methodology.","1","[""reading comprehension"",""scientific analysis"",""research methodology""]","2025-08-09T04:04:34.124547+00:00","2025-09-06T00:10:50.969904+00:00","","","markdown","<p>In 2013 Bridie J.M. Allan and colleagues published a study concluding that ocean acidification has a strong effect on the behavior of Pomacentrus amboinensis, a species of fish. However, Allan and colleagues&#39; study relied on a mean sample size of only about 18 fish. In a 202 review of various scientists&#39; conclusions about the impacts of ocean acidification on fish behavior, Timothy D. Clark and colleagues caution that relying on such a relatively small sample size can increase the potential for biased analysis. Such analysis, in turn, can contribute to reports of exaggerated effects.</p>","{""A"":""It presents a criticism of the results reported by Allan and colleagues in their 2013 study."",""B"":""It lists several traits of Pomacentrus amboinensis discovered by Allan and colleagues while conducting their 2013 study."",""C"":""It emphasizes a detail about where Allan and colleagues conducted their 2013 study."",""D"":""It states the conclusion reached by Allan and colleagues in their 2013 study.""}","<p>The underlined sentence presents Clark and colleagues&#39; criticism of Allan&#39;s study methodology.</p>","<p>In 2013 Bridie J.M. Allan and colleagues published a study concluding that ocean acidification has a strong effect on the behavior of Pomacentrus amboinensis, a species of fish. However, Allan and colleagues&#39; study relied on a mean sample size of only about 18 fish. In a 202 review of various scientists&#39; conclusions about the impacts of ocean acidification on fish behavior, Timothy D. Clark and colleagues caution that relying on such a relatively small sample size can increase the potential for biased analysis. Such analysis, in turn, can contribute to reports of exaggerated effects.</p>","{""A"":""It presents a criticism of the results reported by Allan and colleagues in their 2013 study."",""B"":""It lists several traits of Pomacentrus amboinensis discovered by Allan and colleagues while conducting their 2013 study."",""C"":""It emphasizes a detail about where Allan and colleagues conducted their 2013 study."",""D"":""It states the conclusion reached by Allan and colleagues in their 2013 study.""}","<p>The underlined sentence presents Clark and colleagues&#39; criticism of Allan&#39;s study methodology.</p>","converted",""
"3d1c8841-f582-4376-9ce2-e88a903093ed","6f4eb255-3d1a-4e4c-90f3-99364b63c91a","math1","20","grid_in","medium","The graph of a line in the $xy$-plane passes through the point (1, 8) and crosses the $x$-axis at the point (7, 0). The line crosses the $y$-axis at the point (0, $b$). What is the value of $b$?","","{}","28/3","","1","","2025-07-15T22:36:53.334035+00:00","2025-09-06T00:00:11.958162+00:00","","[""28/3""]","markdown","<p>The graph of a line in the <span data-math=""xy"" data-inline=""true""></span>-plane passes through the point (1, 8) and crosses the <span data-math=""x"" data-inline=""true""></span>-axis at the point (7, 0). The line crosses the <span data-math=""y"" data-inline=""true""></span>-axis at the point (0, <span data-math=""b"" data-inline=""true""></span>). What is the value of <span data-math=""b"" data-inline=""true""></span>?</p>","{}","","<p>The graph of a line in the <span data-math=""xy"" data-inline=""true""></span>-plane passes through the point (1, 8) and crosses the <span data-math=""x"" data-inline=""true""></span>-axis at the point (7, 0). The line crosses the <span data-math=""y"" data-inline=""true""></span>-axis at the point (0, <span data-math=""b"" data-inline=""true""></span>). What is the value of <span data-math=""b"" data-inline=""true""></span>?</p>","{}","","converted",""
"85f15c79-8075-4803-ad7d-818c18de6870","550e8400-e29b-41d4-a716-446655440001","english1","6","multiple_choice","medium","Catherine L. Cardelús is a researcher who studies canopy soil. Canopy soil is formed in a tree's branches (its canopy) when dead leaves and other falling things collect. This material breaks down, becoming canopy soil. Canopy soil helps preserve a healthy water cycle (how water moves through the environment) in rain forests. This benefit is one reason Cardelús is interested in the canopy soils in large bully trees in rainforests in Costa Rica.

Which choice best describes the text's overall structure?","","{""A"":""It introduces a researcher and gives information about what she researches."",""B"":""It presents an idea and mentions a researcher who disagrees with that idea."",""C"":""It compares the sizes of two types of trees over several years."",""D"":""It explains a disagreement between researchers and how it was resolved.""}","A","","1","[""reading comprehension"",""text structure"",""environmental science""]","2025-08-12T04:28:17.403338+00:00","2025-09-06T00:16:45.970437+00:00","","","markdown","<p>Catherine L. Cardelús is a researcher who studies canopy soil. Canopy soil is formed in a tree&#39;s branches (its canopy) when dead leaves and other falling things collect. This material breaks down, becoming canopy soil. Canopy soil helps preserve a healthy water cycle (how water moves through the environment) in rain forests. This benefit is one reason Cardelús is interested in the canopy soils in large bully trees in rainforests in Costa Rica.</p><br><p>Which choice best describes the text&#39;s overall structure?</p>","{""A"":""It introduces a researcher and gives information about what she researches."",""B"":""It presents an idea and mentions a researcher who disagrees with that idea."",""C"":""It compares the sizes of two types of trees over several years."",""D"":""It explains a disagreement between researchers and how it was resolved.""}","","<p>Catherine L. Cardelús is a researcher who studies canopy soil. Canopy soil is formed in a tree&#39;s branches (its canopy) when dead leaves and other falling things collect. This material breaks down, becoming canopy soil. Canopy soil helps preserve a healthy water cycle (how water moves through the environment) in rain forests. This benefit is one reason Cardelús is interested in the canopy soils in large bully trees in rainforests in Costa Rica.</p><br><p>Which choice best describes the text&#39;s overall structure?</p>","{""A"":""It introduces a researcher and gives information about what she researches."",""B"":""It presents an idea and mentions a researcher who disagrees with that idea."",""C"":""It compares the sizes of two types of trees over several years."",""D"":""It explains a disagreement between researchers and how it was resolved.""}","","converted",""
"55e2388f-881e-4135-8568-4b45552bc96a","36380256-894d-43ea-aa98-4afc56efb964","english2","5","multiple_choice","medium","Though John Crowley, author of Four Freedoms, is perhaps not as well known as the most widely read American writers of the past fifty years, influential figures have championed his work, including the poet James Merrill and the literary critic Harold Bloom. In his afterword to Crowley's book Little, Big, Bloom praises the novel's adroit blend of what playwright Friedrich Schiller termed the naive and sentimental modes - while Schiller thought works could be classified as either naive (seeking to describe reality) or sentimental (seeking to develop ideas). Little, Big demonstrates that a work can be both.","","{""A"":""To present a reason why a literary critic is impressed by a certain novel"",""B"":""To explain what inspired an author ot write a particular work"",""C"":""To compare the work of a writer with the work of a poet who admired him"",""D"":""To argue that all writing must be classified as belonging ot one of two categories""}","A","The text explains why Bloom (the literary critic) is impressed with Crowley's novel - it successfully blends both naive and sentimental modes.","1","[""reading comprehension"",""main idea"",""literary criticism""]","2025-08-09T04:07:09.07878+00:00","2025-09-06T00:10:50.567959+00:00","","","markdown","<p>Though John Crowley, author of Four Freedoms, is perhaps not as well known as the most widely read American writers of the past fifty years, influential figures have championed his work, including the poet James Merrill and the literary critic Harold Bloom. In his afterword to Crowley&#39;s book Little, Big, Bloom praises the novel&#39;s adroit blend of what playwright Friedrich Schiller termed the naive and sentimental modes - while Schiller thought works could be classified as either naive (seeking to describe reality) or sentimental (seeking to develop ideas). Little, Big demonstrates that a work can be both.</p>","{""A"":""To present a reason why a literary critic is impressed by a certain novel"",""B"":""To explain what inspired an author ot write a particular work"",""C"":""To compare the work of a writer with the work of a poet who admired him"",""D"":""To argue that all writing must be classified as belonging ot one of two categories""}","<p>The text explains why Bloom (the literary critic) is impressed with Crowley&#39;s novel - it successfully blends both naive and sentimental modes.</p>","<p>Though John Crowley, author of Four Freedoms, is perhaps not as well known as the most widely read American writers of the past fifty years, influential figures have championed his work, including the poet James Merrill and the literary critic Harold Bloom. In his afterword to Crowley&#39;s book Little, Big, Bloom praises the novel&#39;s adroit blend of what playwright Friedrich Schiller termed the naive and sentimental modes - while Schiller thought works could be classified as either naive (seeking to describe reality) or sentimental (seeking to develop ideas). Little, Big demonstrates that a work can be both.</p>","{""A"":""To present a reason why a literary critic is impressed by a certain novel"",""B"":""To explain what inspired an author ot write a particular work"",""C"":""To compare the work of a writer with the work of a poet who admired him"",""D"":""To argue that all writing must be classified as belonging ot one of two categories""}","<p>The text explains why Bloom (the literary critic) is impressed with Crowley&#39;s novel - it successfully blends both naive and sentimental modes.</p>","converted",""
"e48ba8bc-0855-4866-82ad-1c14a6aeccde","6f4eb255-3d1a-4e4c-90f3-99364b63c91a","math1","21","grid_in","easy","The table shows three values of x and their corresponding values of y. The linear relationship between x and y can be represented by an equation written in the form Ax + By = C, where A, B, and C are constants. What is the value of A/B?","","{}","[""-6""]","","1","","2025-07-15T22:36:53.334035+00:00","2025-09-06T00:00:12.668836+00:00","{""rows"":[[""-2"",""19""],[""0"",""31""],[""2"",""43""]],""headers"":[""X"",""Y""]}","[""[\""-6\""]""]","markdown","<p>The table shows three values of x and their corresponding values of y. The linear relationship between x and y can be represented by an equation written in the form Ax + By = C, where A, B, and C are constants. What is the value of A/B?</p>","{}","","<p>The table shows three values of x and their corresponding values of y. The linear relationship between x and y can be represented by an equation written in the form Ax + By = C, where A, B, and C are constants. What is the value of A/B?</p>","{}","","converted",""
"dadf2440-d5f4-4443-8eb0-98b0ffb1658e","550e8400-e29b-41d4-a716-446655440001","english1","7","multiple_choice","medium","The following text is from Louise Erdrich's 1986 novel The Beet Queen. The narrator discusses her relationship with her young niece, Dot. Celestine, the narrator's sister-in-law, is Dot's mother.

Dot was as impatient with babyhood as I. She tried at once to grow out of it. Celestine never saw that, because she, and only she, took pleasure in Dot's helpless softness. Only Celestine was saddened by her daughter's fierce progress. Day by day, Dot grew stronger. In her shopping-cart stroller she exercised to exhaustion, bouncing for hours to develop her leg muscles.

Which choice best describes the function of the underlined sentence in the text as a whole?","","{""A"":""It anticipates how Celestine's attitude toward life will change as she gets older."",""B"":""It offers a detail that shows how Dot is growing stronger."",""C"":""It indicates how sad Celestine is by describing a behavior she engages in."",""D"":""It lists some of the more obvious aspects of the narrator's personality.""}","B","","1","[""reading comprehension"",""literary analysis"",""function of text""]","2025-08-12T04:28:17.403338+00:00","2025-09-06T00:16:46.308753+00:00","","","markdown","<p>The following text is from Louise Erdrich&#39;s 1986 novel The Beet Queen. The narrator discusses her relationship with her young niece, Dot. Celestine, the narrator&#39;s sister-in-law, is Dot&#39;s mother.</p><br><p>Dot was as impatient with babyhood as I. She tried at once to grow out of it. Celestine never saw that, because she, and only she, took pleasure in Dot&#39;s helpless softness. Only Celestine was saddened by her daughter&#39;s fierce progress. Day by day, Dot grew stronger. In her shopping-cart stroller she exercised to exhaustion, bouncing for hours to develop her leg muscles.</p><br><p>Which choice best describes the function of the underlined sentence in the text as a whole?</p>","{""A"":""It anticipates how Celestine's attitude toward life will change as she gets older."",""B"":""It offers a detail that shows how Dot is growing stronger."",""C"":""It indicates how sad Celestine is by describing a behavior she engages in."",""D"":""It lists some of the more obvious aspects of the narrator's personality.""}","","<p>The following text is from Louise Erdrich&#39;s 1986 novel The Beet Queen. The narrator discusses her relationship with her young niece, Dot. Celestine, the narrator&#39;s sister-in-law, is Dot&#39;s mother.</p><br><p>Dot was as impatient with babyhood as I. She tried at once to grow out of it. Celestine never saw that, because she, and only she, took pleasure in Dot&#39;s helpless softness. Only Celestine was saddened by her daughter&#39;s fierce progress. Day by day, Dot grew stronger. In her shopping-cart stroller she exercised to exhaustion, bouncing for hours to develop her leg muscles.</p><br><p>Which choice best describes the function of the underlined sentence in the text as a whole?</p>","{""A"":""It anticipates how Celestine's attitude toward life will change as she gets older."",""B"":""It offers a detail that shows how Dot is growing stronger."",""C"":""It indicates how sad Celestine is by describing a behavior she engages in."",""D"":""It lists some of the more obvious aspects of the narrator's personality.""}","","converted",""
"a028c17a-fbc2-4aeb-a673-10d6d2104244","550e8400-e29b-41d4-a716-446655440001","english1","8","multiple_choice","medium","Wakako Yamauchi is best known for And the Soul Shall Dance, her 1977 play about a Japanese American family in southern California. The play is based on a short story Yamauchi had published three years earlier. Adapting the story wasn't easy. Theater relies on dialogue between characters, but the original story features little dialogue and instead describes its characters' silent thoughts. To transform the story into a play, Yamauchi created situations where characters reveal their thoughts by speaking them aloud during conversations with each other.

Which choice best describes the function of the underlined sentence in the text as a whole?","","{""A"":""It offers information about how Yamauchi adapted her short story into a play."",""B"":""It argues that Yamauchi's play influenced later playwrights."",""C"":""It describes how Yamauchi chose the actors who performed in the play."",""D"":""It explains why Yamauchi's short story is better known than the play adaptation is.""}","A","","1","[""reading comprehension"",""literary analysis"",""adaptation""]","2025-08-12T04:28:17.403338+00:00","2025-09-06T00:16:46.418531+00:00","","","markdown","<p>Wakako Yamauchi is best known for And the Soul Shall Dance, her 1977 play about a Japanese American family in southern California. The play is based on a short story Yamauchi had published three years earlier. Adapting the story wasn&#39;t easy. Theater relies on dialogue between characters, but the original story features little dialogue and instead describes its characters&#39; silent thoughts. To transform the story into a play, Yamauchi created situations where characters reveal their thoughts by speaking them aloud during conversations with each other.</p><br><p>Which choice best describes the function of the underlined sentence in the text as a whole?</p>","{""A"":""It offers information about how Yamauchi adapted her short story into a play."",""B"":""It argues that Yamauchi's play influenced later playwrights."",""C"":""It describes how Yamauchi chose the actors who performed in the play."",""D"":""It explains why Yamauchi's short story is better known than the play adaptation is.""}","","<p>Wakako Yamauchi is best known for And the Soul Shall Dance, her 1977 play about a Japanese American family in southern California. The play is based on a short story Yamauchi had published three years earlier. Adapting the story wasn&#39;t easy. Theater relies on dialogue between characters, but the original story features little dialogue and instead describes its characters&#39; silent thoughts. To transform the story into a play, Yamauchi created situations where characters reveal their thoughts by speaking them aloud during conversations with each other.</p><br><p>Which choice best describes the function of the underlined sentence in the text as a whole?</p>","{""A"":""It offers information about how Yamauchi adapted her short story into a play."",""B"":""It argues that Yamauchi's play influenced later playwrights."",""C"":""It describes how Yamauchi chose the actors who performed in the play."",""D"":""It explains why Yamauchi's short story is better known than the play adaptation is.""}","","converted",""
